,Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,ID,Intensity Median
127,117.491,15.225999999999999,22.2546,127,275.856
128,88.3806,-7.84983,27.1135,128,436.912
129,108.25299999999999,3.27184,24.1952,129,479.6
130,84.9035,-19.2683,28.1141,130,44.008
131,124.96,3.47681,22.3804,131,436.51599999999996
132,125.956,-2.60747,22.4932,132,386.92800000000005
133,107.794,-14.9645,25.7352,133,332.52
134,99.9712,-19.8492,26.5117,134,35.992
135,123.863,-8.24404,23.5196,135,221.04
136,106.005,-19.8594,26.309,136,88.97200000000001
137,118.70200000000001,-18.0297,25.3544,137,82.99799999999999
138,138.325,-3.2471,36.3269,138,98.00399999999999
139,142.174,-8.15119,36.4142,139,194.52
140,148.889,-6.32596,35.6189,140,65.028
141,130.72,-0.378184,35.0851,141,354.98400000000004
142,135.748,1.47775,34.09,142,234.88400000000001
143,136.894,-10.1338,34.6762,143,138.012
144,152.963,-4.49784,33.1138,144,38.004
145,144.032,-2.55424,32.7724,145,97.50399999999999
146,149.661,-1.20225,32.5502,146,77.0
147,126.786,3.85321,32.6258,147,187.968
148,133.755,4.29889,32.1745,148,206.0
149,140.836,2.8797200000000003,31.8756,149,88.036
150,155.974,-1.47609,30.4964,150,53.008
151,128.601,8.12,30.3709,151,158.996
152,137.494,5.921119999999999,29.7872,152,127.036
153,143.732,-8.4837,30.1531,153,378.03
154,144.112,5.11364,28.3778,154,140.00799999999998
155,133.446,9.829889999999999,26.6877,155,161.936
156,152.113,3.64635,25.4868,156,96.008
157,138.32,2.29705,26.2481,157,330.99199999999996
158,135.792,-3.20967,26.4401,158,524.9580000000001
159,143.36,-1.2004,25.8903,159,200.024
160,156.403,2.3077,23.5492,160,139.5
161,137.74,-11.4779,26.7599,161,314.03
162,130.803,3.8581300000000005,24.647,162,440.023
163,140.183,8.45224,23.3797,163,173.428
164,146.711,5.83319,23.2076,164,138.02
165,148.60299999999998,-2.8766599999999998,23.8384,165,355.04400000000004
166,144.16899999999998,-7.064030000000001,24.1853,166,353.0
167,124.48,11.9793,23.4025,167,369.92800000000005
168,129.655,12.2704,23.3527,168,216.53599999999997
169,135.007,2.7326,23.2479,169,468.99800000000005
170,133.207,-9.44608,24.6197,170,418.08
171,160.3,-0.17108299999999999,21.434,171,163.98
172,139.566,0.8992030000000001,21.0623,172,445.976
173,146.946,-10.4646,21.8446,173,389.51599999999996
174,141.33,-23.4352,32.7045,174,80.04
175,132.894,-19.8224,30.4462,175,83.02
176,139.569,-25.3311,29.1766,176,139.056
177,144.92600000000002,-30.3945,27.5925,177,121.036
178,133.599,-26.0563,26.5414,178,241.98
179,147.092,-11.1486,36.2273,179,162.024
180,153.298,-10.7689,35.6116,180,133.516
181,157.849,-15.0165,35.5733,181,148.0
182,158.751,-9.30912,34.2352,182,122.012
183,152.00799999999998,-16.5358,34.7498,183,150.016
184,159.357,-21.9816,33.8749,184,96.0
185,145.347,-16.3704,34.1386,185,159.03
186,153.099,-23.5438,33.7214,186,40.496
187,168.22799999999998,-14.7976,31.3945,187,86.512
188,167.59799999999998,-19.3833,32.114000000000004,188,76.016
189,139.56799999999998,-15.0842,33.0934,189,110.53200000000001
190,162.649,-4.93582,30.1758,190,230.11599999999999
191,167.877,-8.93028,29.9285,191,136.996
192,164.27,-24.8023,31.9022,192,80.008
193,157.262,-5.15855,30.0593,193,144.968
194,160.31799999999998,-25.7358,31.9608,194,103.986
195,158.116,-29.1389,32.195,195,97.50399999999999
196,159.761,-15.3244,29.2547,196,270.01
197,147.79,-23.7733,31.8453,197,52.983999999999995
198,164.06799999999998,-4.46816,26.9552,198,221.868
199,153.54399999999998,-16.5119,29.1646,199,226.984
200,174.428,-17.6626,27.688000000000002,200,101.99600000000001
201,153.993,-30.1725,30.7785,201,105.50399999999999
202,160.578,-32.8061,29.8568,202,54.0
203,161.553,-22.2209,28.1862,203,200.032
204,148.106,-14.6189,27.4131,204,317.966
205,166.863,-10.8754,26.1099,205,210.025
206,166.391,-20.1083,26.3964,206,209.984
207,169.88099999999997,-24.9275,26.3792,207,88.012
208,142.362,-14.4576,27.0534,208,398.08
209,158.165,-10.6654,25.9415,209,264.008
210,170.25099999999998,-7.2476899999999995,24.2263,210,218.50400000000002
211,163.441,-14.7469,25.0159,211,263.02
212,149.668,-32.248000000000005,28.6971,212,86.98
213,155.465,-35.3095,27.557,213,64.0
214,151.749,-10.7699,24.8294,214,255.99200000000002
215,149.915,-20.3646,26.2297,215,154.964
216,158.328,-17.1153,25.3731,216,351.99
217,174.41099999999997,-11.6296,23.378,217,92.006
218,152.532,-25.3181,26.281,218,119.99799999999999
219,165.713,-29.930999999999997,25.6633,219,103.552
220,157.491,-25.2493,24.6615,220,207.968
221,163.082,-9.94388,21.8361,221,407.504
222,170.945,-7.6852100000000005,21.0991,222,269.936
223,172.88,-20.1835,22.1857,223,176.04
224,160.51,-30.9468,24.2707,224,148.064
225,143.009,-23.3384,24.0885,225,105.022
226,168.743,-15.4735,21.2158,226,218.984
227,138.36,-18.33,23.4531,227,239.028
228,157.81799999999998,-9.162,20.5326,228,513.936
229,151.595,-18.9202,21.851999999999997,229,292.036
